"origin_geoid","conteo","suma_trip_scaled_ratio","geometry","longitud","latitud"
"1304800011090038",1,8.62,c(-98.7135042649976, 20.1168951664251),-98.7135042649976,20.1168951664251
"1304800011090039",4,50.08,c(-98.7140335830762, 20.1177856226048),-98.7140335830762,20.1177856226048
"1304800011090041",8,141.52,c(-98.7126754727204, 20.1178708881372),-98.7126754727204,20.1178708881372
"1304800011090042",3,20.77,c(-98.7145271279881, 20.1171451577024),-98.7145271279881,20.1171451577024
"1304800011090044",1,8.42,c(-98.7179649169135, 20.116429117811),-98.7179649169135,20.116429117811
"1304800011090046",11,282.79,c(-98.7129174139949, 20.1180888289105),-98.7129174139949,20.1180888289105
"1304800011090047",1,5.58,c(-98.7123557890733, 20.1176544413609),-98.7123557890733,20.1176544413609
"1304800011090050",37,619.26,c(-98.7146000302468, 20.1200105425892),-98.7146000302468,20.1200105425892
"1304800011090053",5,57.16,c(-98.7135863621366, 20.1191461903254),-98.7135863621366,20.1191461903254
"1304800011090055",1,5.35,c(-98.7158761485955, 20.1157012441461),-98.7158761485955,20.1157012441461
"1304800011090056",2,37.4,c(-98.7142206537168, 20.1202753347332),-98.7142206537168,20.1202753347332
"1304800011118001",24,442.68,c(-98.7705100417284, 20.1220922946807),-98.7705100417284,20.1220922946807
"1304800011118003",75,1151.42,c(-98.77078477418, 20.1230466612963),-98.77078477418,20.1230466612963
"1304800011118005",3,52.3,c(-98.7701788745233, 20.1226713595173),-98.7701788745233,20.1226713595173
"1304800011118006",2,15.56,c(-98.770036370899, 20.1209684336878),-98.770036370899,20.1209684336878
"1304800011118007",9,141.56,c(-98.7704630377782, 20.1209881086857),-98.7704630377782,20.1209881086857
"1304800011118008",9,80.51,c(-98.7708167823421, 20.1215594710447),-98.7708167823421,20.1215594710447
"1304800011118009",37,574.68,c(-98.7711766447823, 20.1210696793086),-98.7711766447823,20.1210696793086
"1304800011118010",34,472.54,c(-98.7716656282943, 20.1215419266902),-98.7716656282943,20.1215419266902
"1304800011118011",5,20.77,c(-98.7720050987448, 20.1217744758056),-98.7720050987448,20.1217744758056
"1304800011118012",3,20.76,c(-98.7722986495518, 20.121994945739),-98.7722986495518,20.121994945739
"1304800011118013",76,1302.21,c(-98.7725868517838, 20.1222008845438),-98.7725868517838,20.1222008845438
"1304800011118014",7,121.92,c(-98.7729182185843, 20.1224025562144),-98.7729182185843,20.1224025562144
"1304800011118015",28,295.47,c(-98.7736659529987, 20.1225375537878),-98.7736659529987,20.1225375537878
"1304800011118017",7,63.65,c(-98.7695294485967, 20.1225768722744),-98.7695294485967,20.1225768722744
"1304800011118018",2,7.46,c(-98.7695481161793, 20.1209635063733),-98.7695481161793,20.1209635063733
"1304800011118019",175,2634.03,c(-98.7732679745244, 20.1235111245569),-98.7732679745244,20.1235111245569
"1304800011118021",12,95.72,c(-98.7706331325347, 20.1238325894321),-98.7706331325347,20.1238325894321
"1304800011118022",4,33.76,c(-98.7699126652383, 20.1238869194196),-98.7699126652383,20.1238869194196
"1304800011118025",7,136.72,c(-98.7689680494737, 20.1224468720176),-98.7689680494737,20.1224468720176
"1304800011118026",11,75.65,c(-98.76890618779, 20.1215672469702),-98.76890618779,20.1215672469702
"1304800011118027",15,226.64,c(-98.769085901241, 20.123721517357),-98.769085901241,20.123721517357
"1304800011118028",2,47.43,c(-98.7685288362409, 20.1227584650557),-98.7685288362409,20.1227584650557
"1304800011118029",1,8.71,c(-98.7684356026816, 20.1222438701916),-98.7684356026816,20.1222438701916
"1304800011118030",7,81.79,c(-98.7683202614147, 20.1217036537356),-98.7683202614147,20.1217036537356
"1304800011118031",5,91.54,c(-98.7686799833902, 20.1240166386153),-98.7686799833902,20.1240166386153
"1304800011118032",8,188.92,c(-98.7681331393935, 20.1226325419594),-98.7681331393935,20.1226325419594
"1304800011118033",3,53.55,c(-98.7678432866532, 20.1207776211622),-98.7678432866532,20.1207776211622
"1304800011118034",23,390.71,c(-98.7679384276979, 20.1236462889128),-98.7679384276979,20.1236462889128
"1304800011118035",6,89.17,c(-98.767704110167, 20.1217944992303),-98.767704110167,20.1217944992303
"1304800011118036",20,309.88,c(-98.7674125513578, 20.1209831544357),-98.7674125513578,20.1209831544357
"1304800011118038",15,195.91,c(-98.7731955579928, 20.1227560075662),-98.7731955579928,20.1227560075662
"1304800011118041",3,37.89,c(-98.7688539910816, 20.1212551973885),-98.7688539910816,20.1212551973885
"1304800011118042",2,27.15,c(-98.7689298529808, 20.1209082687895),-98.7689298529808,20.1209082687895
"1304800011118043",12,231.09,c(-98.7686180159214, 20.1207590611035),-98.7686180159214,20.1207590611035
"1304800011118044",6,104.22,c(-98.77200581003, 20.1235855112736),-98.77200581003,20.1235855112736
"1304800011118046",19,268.17,c(-98.7717287420463, 20.1241767255197),-98.7717287420463,20.1241767255197
"1304800011122001",21,464.23,c(-98.7699093036279, 20.1159201288029),-98.7699093036279,20.1159201288029
"1304800011122002",1,4.02,c(-98.7693615176772, 20.1157965860254),-98.7693615176772,20.1157965860254
"1304800011122004",3,38.78,c(-98.7698071377894, 20.1153679119685),-98.7698071377894,20.1153679119685
"1304800011122007",43,410.98,c(-98.7696226384693, 20.1151191893625),-98.7696226384693,20.1151191893625
"1304800011122008",17,254.43,c(-98.7708821250973, 20.1147824253796),-98.7708821250973,20.1147824253796
"1304800011122010",68,895.98,c(-98.7711909311802, 20.1157315480934),-98.7711909311802,20.1157315480934
"1304800011122011",37,348.58,c(-98.7695632458637, 20.1165154758684),-98.7695632458637,20.1165154758684
"1304800011122012",41,475.98,c(-98.7692910502036, 20.1149200180729),-98.7692910502036,20.1149200180729
"1304800011122013",34,670.77,c(-98.7716723866237, 20.1153071471475),-98.7716723866237,20.1153071471475
"1304800011122014",4,86.57,c(-98.7716579034345, 20.1147129697154),-98.7716579034345,20.1147129697154
"1304800011122015",2,11.92,c(-98.7719896145767, 20.1144213139774),-98.7719896145767,20.1144213139774
"1304800011122016",89,1180.57,c(-98.7722516853902, 20.114956818524),-98.7722516853902,20.114956818524
"1304800011122017",8,93.39,c(-98.7739401493088, 20.1150915062921),-98.7739401493088,20.1150915062921
"1304800011122019",38,710.55,c(-98.7721920509874, 20.1167136894279),-98.7721920509874,20.1167136894279
"1304800011122020",5,64.58,c(-98.7718058740941, 20.1167145375446),-98.7718058740941,20.1167145375446
"1304800011122021",4,58.11,c(-98.7714445226381, 20.1167294832818),-98.7714445226381,20.1167294832818
"1304800011122022",5,160.66,c(-98.7710476945018, 20.1167437172242),-98.7710476945018,20.1167437172242
"1304800011122023",23,209.5,c(-98.7705546387316, 20.1167921733535),-98.7705546387316,20.1167921733535
"1304800011122027",9,67.05,c(-98.768896171947, 20.1165806299433),-98.768896171947,20.1165806299433
"1304800011122028",6,48.53,c(-98.769242264679, 20.1172132124508),-98.769242264679,20.1172132124508
"1304800011122029",20,266.27,c(-98.7683567975126, 20.1170003096011),-98.7683567975126,20.1170003096011
"1304800011122030",8,71.36,c(-98.768206090178, 20.1159625316073),-98.768206090178,20.1159625316073
"1304800011122031",14,191.98,c(-98.767703810732, 20.1168078802502),-98.767703810732,20.1168078802502
"1304800011122033",2,14.75,c(-98.7675020023812, 20.1157401276736),-98.7675020023812,20.1157401276736
"1304800011122035",35,540.53,c(-98.7670399833054, 20.1169113289314),-98.7670399833054,20.1169113289314
"1304800011122037",8,127.74,c(-98.7669011293393, 20.1159828192404),-98.7669011293393,20.1159828192404
"1304800011122038",126,1070.43,c(-98.7704362200196, 20.1152533796974),-98.7704362200196,20.1152533796974
"1304800011122039",40,669.58,c(-98.7724290281919, 20.1173382092617),-98.7724290281919,20.1173382092617
"1304800011122041",57,566.49,c(-98.7743670888533, 20.116689097578),-98.7743670888533,20.116689097578
"1304800011122042",25,243.29,c(-98.7738346960309, 20.1165869721427),-98.7738346960309,20.1165869721427
"1304800011122043",4,61.03,c(-98.7731022247553, 20.1166138144819),-98.7731022247553,20.1166138144819
"1304800011122044",40,569.87,c(-98.7734697716094, 20.1162052641452),-98.7734697716094,20.1162052641452
"1304800011122045",8,100.03,c(-98.77353579378, 20.1170636284755),-98.77353579378,20.1170636284755
"1304800011122047",10,154.84,c(-98.7729643345208, 20.1148469276738),-98.7729643345208,20.1148469276738
"1304800011122048",7,88.78,c(-98.7734911561497, 20.114953742053),-98.7734911561497,20.114953742053
"1304800011122049",16,134.62,c(-98.7743502341468, 20.1152763145286),-98.7743502341468,20.1152763145286
"1304800011122050",27,309.77,c(-98.7734819201685, 20.1157707204139),-98.7734819201685,20.1157707204139
"1304800011137001",118,1121.93,c(-98.7710477388704, 20.1138392836002),-98.7710477388704,20.1138392836002
"1304800011137002",165,1762.91,c(-98.7695106654005, 20.1140153404184),-98.7695106654005,20.1140153404184
"1304800011137003",8,61.68,c(-98.7715477427843, 20.1134554737176),-98.7715477427843,20.1134554737176
"1304800011137005",165,1716.87,c(-98.7684410783592, 20.1146791919353),-98.7684410783592,20.1146791919353
"1304800011137006",70,909.52,c(-98.7683411600197, 20.1141587103739),-98.7683411600197,20.1141587103739
"1304800011137007",13,74.06,c(-98.7721650250434, 20.1137200290418),-98.7721650250434,20.1137200290418
"1304800011137008",56,454.87,c(-98.7680444370854, 20.1150002985647),-98.7680444370854,20.1150002985647
"1304800011137010",73,861.86,c(-98.7726112262308, 20.1137365212684),-98.7726112262308,20.1137365212684
"1304800011137011",13,160.26,c(-98.7676062340992, 20.1151499751308),-98.7676062340992,20.1151499751308
"1304800011137012",40,486.12,c(-98.7669575296657, 20.1143764455221),-98.7669575296657,20.1143764455221
"1304800011137014",42,507.14,c(-98.7728856759228, 20.1141130062522),-98.7728856759228,20.1141130062522
"1304800011137016",14,209.07,c(-98.7667684303789, 20.1151083076697),-98.7667684303789,20.1151083076697
"1304800011137017",55,468.96,c(-98.7735953426364, 20.113365102883),-98.7735953426364,20.113365102883
"1304800011137020",27,140.17,c(-98.774555123303, 20.1140941548859),-98.774555123303,20.1140941548859
"1304800011137021",87,778.36,c(-98.7740591407549, 20.1142120559344),-98.7740591407549,20.1142120559344
"1304800011137025",20,155.2,c(-98.7758120368177, 20.1151527652581),-98.7758120368177,20.1151527652581
"1304800011137026",161,1571.62,c(-98.7754970389561, 20.1154155133055),-98.7754970389561,20.1154155133055
"1304800011137027",33,316.43,c(-98.7753799116149, 20.1157976673599),-98.7753799116149,20.1157976673599
"1304800011137028",29,307.14,c(-98.7752308143669, 20.1161212346811),-98.7752308143669,20.1161212346811
"1304800011137029",23,297.51,c(-98.7751296071559, 20.1165638159444),-98.7751296071559,20.1165638159444
"1304800011137030",28,250.75,c(-98.7770303578428, 20.1165511825807),-98.7770303578428,20.1165511825807
"1304800011137032",14,170,c(-98.7749877146745, 20.1170154458922),-98.7749877146745,20.1170154458922
"1304800011137034",49,670.69,c(-98.776528828471, 20.1163979096947),-98.776528828471,20.1163979096947
"1304800011137035",57,506.86,c(-98.7774455306166, 20.1166717387377),-98.7774455306166,20.1166717387377
"1304800011137036",23,105.91,c(-98.777858517731, 20.1167904805261),-98.777858517731,20.1167904805261
"1304800011137037",6,77.31,c(-98.7740399011177, 20.1136257506991),-98.7740399011177,20.1136257506991
"1304800011156002",78,968.91,c(-98.781106276603, 20.0517950002039),-98.781106276603,20.0517950002039
"1304800011156004",117,1476.08,c(-98.7804014148993, 20.0523102598015),-98.7804014148993,20.0523102598015
"1304800011156005",2,28.83,c(-98.7805608699705, 20.0520111942489),-98.7805608699705,20.0520111942489
"1304800011156006",1,10.8,c(-98.7805609309373, 20.0518520777137),-98.7805609309373,20.0518520777137
"1304800011156012",2,49.2,c(-98.7816441157177, 20.0516640680611),-98.7816441157177,20.0516640680611
"1304800011156014",18,149.02,c(-98.7803071366052, 20.0517269670366),-98.7803071366052,20.0517269670366
"1304800011156018",10,155.53,c(-98.7804232051651, 20.0507871726323),-98.7804232051651,20.0507871726323
"1304800011156019",1,9.6,c(-98.7806497709445, 20.0508791856573),-98.7806497709445,20.0508791856573
"1304800011156020",2,22.9,c(-98.7808433657945, 20.0509539258368),-98.7808433657945,20.0509539258368
"1304800011156021",8,142.47,c(-98.7810073577065, 20.0510541639651),-98.7810073577065,20.0510541639651
"1304800011156022",11,129.8,c(-98.7811710285969, 20.0511521011801),-98.7811710285969,20.0511521011801
"1304800011156026",4,35.17,c(-98.7818753067028, 20.0515215679209),-98.7818753067028,20.0515215679209
"1304800011156027",2,50.51,c(-98.7820601930625, 20.0516102930063),-98.7820601930625,20.0516102930063
"1304800011156029",470,4160.42,c(-98.785859138793, 20.0538215714706),-98.785859138793,20.0538215714706
"1304800011156030",432,4904.76,c(-98.7791551577247, 20.0512281703684),-98.7791551577247,20.0512281703684
"1304800011156033",65,761.78,c(-98.779209962154, 20.0498331131926),-98.779209962154,20.0498331131926
"1304800011156036",68,612.62,c(-98.7780572343102, 20.0491245697946),-98.7780572343102,20.0491245697946
"1304800011156040",428,4986.16,c(-98.7830031368649, 20.0530657717948),-98.7830031368649,20.0530657717948
"1304800011156055",41,337.01,c(-98.7833259824726, 20.0519463533584),-98.7833259824726,20.0519463533584
"1304800011156062",76,841.5,c(-98.781416254183, 20.050732485136),-98.781416254183,20.050732485136
"1304800011156064",6,39.53,c(-98.7844450193275, 20.0520500013136),-98.7844450193275,20.0520500013136
"1304800011156065",29,112.49,c(-98.7840484995531, 20.0544407015051),-98.7840484995531,20.0544407015051
"1304800011156069",3,7.35,c(-98.7810859626126, 20.0513556807785),-98.7810859626126,20.0513556807785
"1304800011156071",5,89.72,c(-98.7814208268288, 20.0522230738558),-98.7814208268288,20.0522230738558
"1304800011156072",3,185.02,c(-98.7803430598267, 20.0519153635273),-98.7803430598267,20.0519153635273
"1304800011156073",3,23.39,c(-98.7803829596714, 20.0515769445287),-98.7803829596714,20.0515769445287
"1304800011156074",20,247.94,c(-98.7802977648539, 20.0514415668514),-98.7802977648539,20.0514415668514
"130480001118A001",3,384.02,c(-98.7321522434282, 20.1338309583204),-98.7321522434282,20.1338309583204
"130480001118A002",1,18.06,c(-98.7318427725632, 20.1335731297297),-98.7318427725632,20.1335731297297
"130480001118A003",2,21.95,c(-98.7320623964437, 20.1329817748613),-98.7320623964437,20.1329817748613
"130480001118A005",1,19.06,c(-98.7330011310221, 20.1336878663737),-98.7330011310221,20.1336878663737
"130480001118A006",7,104.61,c(-98.7327640883828, 20.1345323358008),-98.7327640883828,20.1345323358008
"130480001118A007",5,97.66,c(-98.7310401273225, 20.1343215346541),-98.7310401273225,20.1343215346541
"130480001118A008",3,31.27,c(-98.7313203211396, 20.1336063669398),-98.7313203211396,20.1336063669398
"130480001118A009",8,123.49,c(-98.7314866464109, 20.1327158306317),-98.7314866464109,20.1327158306317
"130480001118A010",2,5.23,c(-98.7325569623978, 20.1327213115271),-98.7325569623978,20.1327213115271
"130480001118A012",11,431.4,c(-98.7335189518718, 20.1349955120653),-98.7335189518718,20.1349955120653
"130480001118A013",2,58.45,c(-98.7333830069855, 20.1353206190409),-98.7333830069855,20.1353206190409
"130480001118A014",3,81.45,c(-98.732926418307, 20.1351384894465),-98.732926418307,20.1351384894465
"130480001118A015",3,22,c(-98.730602437007, 20.1340002391032),-98.730602437007,20.1340002391032
"130480001118A016",2,13.55,c(-98.730852005744, 20.1332238023972),-98.730852005744,20.1332238023972
"130480001118A017",4,73.76,c(-98.7316857225105, 20.1319856902898),-98.7316857225105,20.1319856902898
"130480001118A018",14,183.91,c(-98.7322860011152, 20.1322996284668),-98.7322860011152,20.1322996284668
"130480001118A019",5,71.89,c(-98.7329806667448, 20.1324131211641),-98.7329806667448,20.1324131211641
"130480001118A022",1,4.57,c(-98.7303920698672, 20.1347642067305),-98.7303920698672,20.1347642067305
"130480001118A023",1,3.77,c(-98.7338281103726, 20.1351192371485),-98.7338281103726,20.1351192371485
"130480001118A026",1,15.84,c(-98.7331035850379, 20.1329038342597),-98.7331035850379,20.1329038342597
"130480001118A028",1,7.64,c(-98.7339604740151, 20.1349036720461),-98.7339604740151,20.1349036720461
"130480001118A029",2,36.74,c(-98.7340434910363, 20.1334476422873),-98.7340434910363,20.1334476422873
"1304800011194001",3,39.24,c(-98.7328463765043, 20.1368529840247),-98.7328463765043,20.1368529840247
"1304800011194002",12,186.99,c(-98.7320620365032, 20.136886957305),-98.7320620365032,20.136886957305
"1304800011194003",2,8.4,c(-98.7328613407697, 20.1361882568545),-98.7328613407697,20.1361882568545
"1304800011194007",1,2.33,c(-98.7324187757434, 20.1376084958952),-98.7324187757434,20.1376084958952
"1304800011194008",1,96.96,c(-98.7313049778672, 20.1371081618546),-98.7313049778672,20.1371081618546
"1304800011194009",7,91.5,c(-98.7315009806642, 20.1361365081196),-98.7315009806642,20.1361365081196
"1304800011194011",3,91.55,c(-98.733187796619, 20.1357371970134),-98.733187796619,20.1357371970134
"1304800011194015",1,8.26,c(-98.7310038030168, 20.1366183215354),-98.7310038030168,20.1366183215354
"1304800011194016",3,27.94,c(-98.7304599669001, 20.1366941612447),-98.7304599669001,20.1366941612447
